Bypass Fraction,NG Steam Ratio,Steam Flow,Reformer Duty,AR,C2H6,C3H8,C4H10,CH4,CO,CO2,H2,H2O,N2,O2
0.8 , 0.9052631578947369 , 0.2194107498947368 , 10202.567548410705 , 0.002634741944521695 , 0.011993798597122718 , 0.002623643408176715 , 0.0014992248046722448 , 0.3653907627551695 , 0.07117180066106604 , 0.033997007789350504 , 0.20855891267737378 , 0.07819273551369064 , 0.2239373718488562 , 1.4701686726579207e-20
0.8 , 0.9157894736842105 , 0.22196203768421044 , 10242.495849582347 , 0.0026320109289466823 , 0.011981366539969973 , 0.002620923896679227 , 0.0014976707981022585 , 0.36500758959741064 , 0.07090075802294063 , 0.034163469747605264 , 0.20855772723338079 , 0.07893323144310993 , 0.22370525179185474 , 1.4991602809530752e-20
0.8 , 0.9263157894736842 , 0.22451332547368413 , 10282.489843651289 , 0.002629286023480305 , 0.011968962297241148 , 0.0026182104695522705 , 0.001496120268315433 , 0.36462535937811835 , 0.07063129200723005 , 0.0343285033976803 , 0.2085552315661288 , 0.0796733835345601 , 0.22347365105769332 , 1.5284575964098154e-20
0.8 , 0.9368421052631579 , 0.22706461326315783 , 10322.550128510991 , 0.0026265671955752624 , 0.011956585720768822 , 0.0026155030943856464 , 0.001494573196791654 , 0.3642440649665324 , 0.0703633914492292 , 0.03449212122217208 , 0.20855144385298768 , 0.08041318242151195 , 0.22324256688004523 , 1.55806112773315e-20
0.8 , 0.9473684210526316 , 0.2296159010526315 , 10362.677261702229 , 0.002623854413299729 , 0.011944236665187655 , 0.0026128017393820388 , 0.0014930295653610272 , 0.36386369940911123 , 0.07009704522949826 , 0.03465433559111519 , 0.2085463819239507 , 0.08115261891819843 , 0.22301199654489565 , 1.5879713811987985e-20
0.8 , 0.9578947368421052 , 0.2321671888421052 , 10402.871762379356 , 0.0026211476453133833 , 0.011931914987825212 , 0.0026101063733331422 , 0.001491489356190235 , 0.3634842559222356 , 0.0698322422765197 , 0.034815158762340134 , 0.2085400632723202 , 0.08189168401541867 , 0.2227819373885038 , 1.6181888606711897e-20
0.8 , 0.968421052631579 , 0.23471847663157888 , 10443.134113171744 , 0.0026184468608446464 , 0.011919620548598362 , 0.002607416965597001 , 0.0014899525517695885 , 0.3631057278852842 , 0.06956897156914982 , 0.034974602881881596 , 0.2085325050649121 , 0.082630368876494 , 0.22255238679546877 , 1.6487140676210908e-20
0.8 , 0.9789473684210527 , 0.23726976442105258 , 10483.464761947636 , 0.0026157520296690696 , 0.01190735320991486 , 0.002604733486076483 , 0.0014884191349007262 , 0.36272810883406004 , 0.06930722213887443 , 0.03513267998443633 , 0.2085237241518109 , 0.08336866483336453 , 0.22232334219689248 , 1.6795475011429507e-20
0.8 , 0.9894736842105263 , 0.23982105221052621 , 10523.864123485244 , 0.002613063122088797 , 0.01189511283657986 , 0.0026020559051988306 , 0.0014868890886849298 , 0.362351392454546 , 0.06904698307188335 , 0.03528940199386469 , 0.2085137370756978 , 0.08410656338282158 , 0.22209480106863413 , 1.7106896579719964e-20
0.8 , 1.0 , 0.24237233999999994 , 10564.33258105725 , 0.002610380108913032 , 0.01188289929570696 , 0.0025993841938962096 , 0.0014853623965120082 , 0.36197557257697077 , 0.06878824351097365 , 0.035444780723733624 , 0.2085025600807777 , 0.08484405618286617 , 0.22186676092964971 , 1.742141032501266e-20
0.7898550724637682 , 0.8 , 0.20373327130434776 , 10108.421669931728 , 0.0027274112187328616 , 0.011666425180138712 , 0.0025520304597314507 , 0.0014583031198462787 , 0.3554893660685705 , 0.07577779718829127 , 0.03280443888102873 , 0.21358584396428126 , 0.0724992857086044 , 0.23143909821077457 , 1.2261821319707277e-20
0.7898550724637682 , 0.8105263157894738 , 0.20641397224256286 , 10149.82555543148 , 0.002724479104157811 , 0.011653883135529956 , 0.0025492868889579593 , 0.0014567353651185814 , 0.35510156003461096 , 0.07548141328230774 , 0.03298972676196983 , 0.2135936893050063 , 0.07325893745977077 , 0.2311902886625702 , 1.2527472207005368e-20
0.7898550724637682 , 0.8210526315789474 , 0.20909467318077796 , 10191.292057025748 , 0.0027215539350473696 , 0.01164137080020292 , 0.002546549817034777 , 0.001455171324019632 , 0.35471479039621995 , 0.07518678020603667 , 0.03317340919450929 , 0.21359999618141906 , 0.0740183096619819 , 0.23094206848352838 , 1.2796187130441177e-20
0.7898550724637682 , 0.8315789473684211 , 0.21177537411899305 , 10232.822350535287 , 0.002718635668009463 , 0.011628887988538185 , 0.002543819203360072 , 0.0014536109733483825 , 0.3543290475853174 , 0.07489388605353457 , 0.03335550026949021 , 0.2136047875453934 , 0.07477739072146723 , 0.23069443399154108 , 1.3067972520249567e-20
0.7898550724637682 , 0.8421052631578948 , 0.2144560750572082 , 10274.417540952149 , 0.002715724260650687 , 0.011616434519188572 , 0.0025410950082664606 , 0.0014520542904377578 , 0.3539443223139634 , 0.07460271892547948 , 0.03353601396091759 , 0.21360808584823485 , 0.07553616928361702 , 0.2304473815892442 , 1.3342833628252431e-20
0.7898550724637682 , 0.8526315789473684 , 0.21713677599542328 , 10316.078665978648 , 0.0027128196715335484 , 0.011604010214896354 , 0.0025383771929810076 , 0.0014505012531317947 , 0.3535606055618795 , 0.07431326693480492 , 0.03371496412552773 , 0.21360991305813376 , 0.07629463422672234 , 0.2302009077603891 , 1.3620775679854896e-20
0.7898550724637682 , 0.8631578947368421 , 0.21981747693363837 , 10357.806699468685 , 0.0027099218601351004 , 0.011591614902316241 , 0.002535665719586514 , 0.0014489518397635215 , 0.3531778885643586 , 0.07402551821211391 , 0.03389236450242608 , 0.21361029067715656 , 0.07705277465581081 , 0.22995500906633257 , 1.390180387426145e-20
0.7898550724637682 , 0.8736842105263158 , 0.22249817787185347 , 10399.602554672936 , 0.0027070307868078567 , 0.01157924841184819 , 0.002532960550984944 , 0.0014474060291340622 , 0.35279616280084336 , 0.07373946091069543 , 0.03406822871284148 , 0.21360923975738963 , 0.07781057989673523 , 0.2297096821427198 , 1.4185923384690046e-20
0.7898550724637682 , 0.8842105263157896 , 0.2251788788100686 , 10441.467087302091 , 0.0027041464127428223 , 0.011566910577479238 , 0.002530261650862841 , 0.0014458638004928683 , 0.35241541998412956 , 0.0734550832111766 , 0.03424257025998111 , 0.21360678091628107 , 0.07856803949050582 , 0.22946492369634802 , 1.4473139358579774e-20
0.7898550724637682 , 0.8947368421052632 , 0.22785957974828366 , 10483.401098418322 , 0.0027012686999345363 , 0.011554601236633938 , 0.0025275689836586064 , 0.001444325133519028 , 0.35203565205015613 , 0.07317237332582906 , 0.034415402528985437 , 0.2136029343512371 , 0.07932514318784688 , 0.22922073050219935 , 1.4763456917795894e-20
0.7898550724637682 , 0.9052631578947369 , 0.2305402806864988 , 10525.405337166778 , 0.0026983976111479694 , 0.011542320230032752 , 0.0025248825145315376 , 0.0014427900083035677 , 0.35165685114834344 , 0.07289131950255728 , 0.03458673878696971 , 0.21359771985351236 , 0.080081880943969 , 0.22897709940063235 , 1.5056881158829637e-20
0.7898550724637682 , 0.9157894736842105 , 0.23322098162471386 , 10567.480503356786 , 0.0026955331098871852 , 0.011530067401557969 , 0.002522202209332496 , 0.0014412584053326944 , 0.35127900963244707 , 0.07261191002858768 , 0.03475659218314839 , 0.2135911568214412 , 0.08083824291354273 , 0.22873402729472253 , 1.5353417152997966e-20
0.7898550724637682 , 0.9263157894736842 , 0.235901682562929 , 10609.627249902043 , 0.00269267516036564 , 0.011517842598126637 , 0.0025195280345761207 , 0.001439730305471915 , 0.35090212005189464 , 0.0723341332338791 , 0.03492497574903468 , 0.2135832642730453 , 0.08159421944586394 , 0.22849151114774202 , 1.565306994663584e-20
0.7898550724637682 , 0.9368421052631579 , 0.23858238350114408 , 10651.84618512851 , 0.002689823727478026 , 0.011505645669570129 , 0.002516859957414482 , 0.0014382056899509851 , 0.35052617514357576 , 0.07205797749427438 , 0.035091902398708456 , 0.21357406085805689 , 0.08234980108020028 , 0.22824954798077068 , 1.5955844561288395e-20
0.7898550724637682 , 0.9473684210526316 , 0.2412630844393592 , 10694.137874958144 , 0.0026869787767735765 , 0.011493476468519897 , 0.002514197945612099 , 0.0014366845403496298 , 0.35015116782405864 , 0.07178343123440806 , 0.03525738492914865 , 0.21356356486939004 , 0.08310497854130909 , 0.22800813487043015 , 1.6261745993898365e-20
0.7898550724637682 , 0.9578947368421052 , 0.24394378537757427 , 10736.50284497612 , 0.0026841402744307214 , 0.011481334850299079 , 0.002511541967522232 , 0.0014351668385839973 , 0.3497770911822073 , 0.0715104829303882 , 0.035421436020623275 , 0.21355179425409357 , 0.08385974273511765 , 0.22776726894673394 , 1.6570779216992324e-20
0.7898550724637682 , 0.968421052631579 , 0.2466244863157894 , 10778.94158238853 , 0.0026813081872330297 , 0.011469220672819557 , 0.002508891992064366 , 0.0014336525668937937 , 0.34940393847217405 , 0.07123912111226549 , 0.035584068237133566 , 0.21353876662381352 , 0.08461408474455716 , 0.22752694739104543 , 1.6882949178860475e-20
0.7898550724637682 , 0.9789473684210527 , 0.2493051872540045 , 10821.45453787644 , 0.002678482482546364 , 0.011457133796484234 , 0.0025062479887028363 , 0.001432141707830068 , 0.34903170310674825 , 0.07096933436630484 , 0.03574529402690688 , 0.2135244992647934 , 0.08536799582554354 , 0.2272871674341397 , 1.7198260803739052e-20
0.7898550724637682 , 0.9894736842105263 , 0.25198588819221956 , 10864.04212735395 , 0.00267566312829716 , 0.011445074084094108 , 0.002503609927426508 , 0.0014306342442435996 , 0.34866037865103655 , 0.07070111133707165 , 0.03590512572293455 , 0.2135090091474394 , 0.0861214674030963 , 0.22704792635436022 , 1.7516718991985547e-20
0.7898550724637682 , 1.0 , 0.25466658913043466 , 10906.704733634124 , 0.0026728500929517913 , 0.011433041400759975 , 0.0025009777787294595 , 0.0014291301592738626 , 0.34828995881645886 , 0.0704344407293451 , 0.03606357554355072 , 0.21349231293547236 , 0.08687449106759033 , 0.22680922147586757 , 1.783832862025272e-20
0.7797101449275363 , 0.8 , 0.21356867060869555 , 10403.934581261532 , 0.002789250827472472 , 0.01123530680677843 , 0.0024577233144609566 , 0.0014044133225488474 , 0.342376101003544 , 0.07749593536163643 , 0.03333084000648371 , 0.21842855522558532 , 0.07414308897204402 , 0.23633878515944595 , 1.2539838159755752e-20
0.7797101449275363 , 0.8105263157894738 , 0.21637878469565205 , 10447.499737238277 , 0.0027861843184491244 , 0.011222954676935971 , 0.0024550212875774245 , 0.0014028693071868414 , 0.34199392852103366 , 0.07719094989592834 , 0.0335197456430956 , 0.21843125416272088 , 0.07491813845265285 , 0.23607895373441942 , 1.2811526511831046e-20
0.7797101449275363 , 0.8210526315789474 , 0.21918889878260858 , 10491.133063014686 , 0.0027831252221929537 , 0.01121063240652029 , 0.0024523257923871116 , 0.0014013290242209605 , 0.34161280031805397 , 0.07688777417643079 , 0.03370700169421916 , 0.21843239230990247 , 0.0756928686481331 , 0.235819750407939 , 1.3085682665337744e-20
0.7797101449275363 , 0.8315789473684211 , 0.22199901286956508 , 10534.83576775451 , 0.0027800734922579576 , 0.011198339808432187 , 0.0024496367879645407 , 0.001399792450265217 , 0.34123270668187167 , 0.076586395815984 , 0.033892622713133556 , 0.21843199317293963 , 0.07646726783260907 , 0.2355611712445422 , 1.3363377067890462e-20
0.7797101449275363 , 0.8421052631578948 , 0.22480912695652164 , 10578.608986400348 , 0.0027770290832538616 , 0.011186076699825484 , 0.0024469542343144805 , 0.001398259562465193 , 0.34085363818314596 , 0.07628680243708943 , 0.034076623131600016 , 0.21843007974476988 , 0.07724132452531521 , 0.23530321239822052 , 1.3644035064810554e-20
0.7797101449275363 , 0.8526315789473684 , 0.22761924104347817 , 10622.45378339338 , 0.002773991950801036 , 0.01117384290192551 , 0.0024442780923322168 , 0.0013967303384753377 , 0.34047558566329866 , 0.07598898167763035 , 0.034259017259445926 , 0.21842667452333983 , 0.07801502748415172 , 0.23504587010859948 , 1.392791511211076e-20
0.7797101449275363 , 0.8631578947368421 , 0.23042935513043467 , 10666.371156270901 , 0.0027709620514870534 , 0.011161638239854083 , 0.00244160832376528 , 0.0013952047564370974 , 0.3400985402223296 , 0.07569292119633471 , 0.03443981928422761 , 0.2184217995289396 , 0.07878836569936754 , 0.2347891406972575 , 1.4214937910007736e-20
0.7797101449275363 , 0.8736842105263158 , 0.23323946921739125 , 10710.362039075955 , 0.0027679393428254834 , 0.011149462542463493 , 0.0024389448911771327 , 0.0013936827949581653 , 0.339722493207261 , 0.07539860867786544 , 0.03461904327100103 , 0.21841547632073435 , 0.07956132838747919 , 0.2345330205642347 , 1.450557514966222e-20
0.7797101449275363 , 0.8842105263157896 , 0.23604958330434775 , 10754.427305564857 , 0.002764923783217032 , 0.011137315642179955 , 0.0024362877579129313 , 0.0013921644330929161 , 0.33934743620124336 , 0.0751060318375164 , 0.03479670316220548 , 0.21840772601243966 , 0.08033390498545258 , 0.23427750618473972 , 1.4798432156549664e-20
0.7797101449275363 , 0.8947368421052632 , 0.23885969739130422 , 10798.567772247767 , 0.002761915331912652 , 0.011125197374854977 , 0.002433636888067019 , 0.0013906496503238316 , 0.33897336101321723 , 0.07481517842558259 , 0.034972812777638106 , 0.21839856928727994 , 0.08110608514509882 , 0.2340225941060248 , 1.5094913739710638e-20
0.7797101449275363 , 0.9052631578947369 , 0.24166981147826078 , 10842.784201245948 , 0.0027589139489787775 , 0.011113107579625284 , 0.0024309922464522916 , 0.001389138426543995 , 0.3386002596681737 , 0.0745260362313768 , 0.03514738581452736 , 0.218388026412169 , 0.08187785872771379 , 0.23376828094443897 , 1.5394558342919107e-20
0.7797101449275363 , 0.9157894736842105 , 0.24447992556521725 , 10887.077303003474 , 0.0027559195952642714 , 0.011101046098779693 , 0.002428353798571078 , 0.0013876307420404518 , 0.3382281243979004 , 0.07423859308696447 , 0.0353204358476831 , 0.21837611725126144 , 0.08264921579890651 , 0.23351456338262858 , 1.5697878763522628e-20
0.7797101449275363 , 0.9263157894736842 , 0.24729003965217383 , 10931.447738843084 , 0.002752932232369199 , 0.01108901277763327 , 0.002425721510587619 , 0.001386126577478482 , 0.3378569476322389 , 0.07395283687059886 , 0.03549197632972906 , 0.2183628612788382 , 0.083420146623636 , 0.2332614381668904 , 1.600335659715145e-20
0.7797101449275363 , 0.9368421052631579 , 0.2501001537391303 , 10975.896123393126 , 0.0027499518226151206 , 0.011077007464407677 , 0.002423095349301898 , 0.001384625913886648 , 0.33748672199077173 , 0.07366875550991206 , 0.035662020591398336 , 0.21834827759163056 , 0.08419064166142062 , 0.23300890210465525 , 1.631252017908948e-20
0.7797101449275363 , 0.9473684210526316 , 0.2529102678260869 , 11020.423026872444 , 0.002746978329017033 , 0.011065030010118099 , 0.0024204752821249086 , 0.0013831287326426607 , 0.33711744027497575 , 0.07338633698483431 , 0.03583058184190177 , 0.2183323849205354 , 0.08496069156174015 , 0.23275695206210983 , 1.6624866643292705e-20
0.7797101449275363 , 0.9578947368421052 , 0.25572038191304336 , 11065.028977261512 , 0.002744011715256651 , 0.011053080268465633 , 0.0024178612770551218 , 0.0013816350154599315 , 0.3367490954607525 , 0.07310556933030025 , 0.03599767316935035 , 0.2183152016418341 , 0.08573028715959197 , 0.23250558496193358 , 1.6940400893169132e-20
0.7797101449275363 , 0.968421052631579 , 0.25853049599999983 , 11109.714462356154 , 0.0027410519456570787 , 0.01104115809573523 , 0.0024152533026561614 , 0.001380144744374817 , 0.33638168069135005 , 0.07282644063873334 , 0.03616330754123331 , 0.21829674578789748 , 0.08649941947121075 , 0.23225479778115188 , 1.7259127807646826e-20
0.7797101449275363 , 0.9789473684210527 , 0.2613406100869564 , 11154.479931712256 , 0.002738098985158747 , 0.011029263350698745 , 0.0024126513280356013 , 0.0013786579017345025 , 0.336015189270641 , 0.07254893906232873 , 0.03632749780494707 , 0.21827703505742097 , 0.08726807968993718 , 0.23200458754909756 , 1.7581052241359624e-20
0.7797101449275363 , 0.9894736842105263 , 0.2641507241739129 , 11199.325798490452 , 0.0027351527992965337 , 0.011017395894522788 , 0.002410055322824811 , 0.0013771744701854846 , 0.3356496146567375 , 0.07227305281514905 , 0.03649025668836837 , 0.2182560868252138 , 0.08803625918222964 , 0.2317549513454721 , 1.7906179024827845e-20
0.7797101449275363 , 1.0 , 0.26696083826086947 , 11244.25244120394 , 0.002732213354178027 , 0.011005555590681119 , 0.0024074652571597945 , 0.0013756944326626227 , 0.33528495045592266 , 0.07199877017504261 , 0.03665159680047072 , 0.21823391815156779 , 0.08880394948381089 , 0.23150588629850383 , 1.8234512964640602e-20
0.7695652173913043 , 0.8 , 0.22340406991304348 , 10695.108019888889 , 0.0028481417819737676 , 0.010824745145298855 , 0.002367912949966691 , 0.0013530931142664048 , 0.3298881064639888 , 0.07913214876982053 , 0.033832141120183214 , 0.2230403549171877 , 0.075708511929596 , 0.24100484380771803 , 1.2804599711341829e-20
0.7695652173913043 , 0.8105263157894738 , 0.22634359714874144 , 10740.903732032031 , 0.002844944490460491 , 0.010812593402894866 , 0.002365254757868571 , 0.001351574147353206 , 0.32951189290630245 , 0.07881889441616885 , 0.03402446799082527 , 0.22303793362116753 , 0.07649814975093755 , 0.24073429451602127 , 1.3081386082325433e-20
0.7695652173913043 , 0.8210526315789474 , 0.22928312438443937 , 10786.772969602596 , 0.0028417550757483083 , 0.010800471597593763 , 0.0023626031144540296 , 0.0013500589225449084 , 0.3291367291625129 , 0.0785075068798732 , 0.03421510297919402 , 0.2230339312815425 , 0.07728742924089292 , 0.24046441174564348 , 1.3361348184166478e-20
0.7695652173913043 , 0.8315789473684211 , 0.2322226516201373 , 10832.716971475264 , 0.002838573488330791 , 0.010788379541228042 , 0.0023599579785639818 , 0.0013485474163220353 , 0.3287626053918137 , 0.07819797330375146 , 0.03440406108563717 , 0.2230283719299655 , 0.07807633855695106 , 0.24019519130743625 , 1.3644491161029905e-20
0.7695652173913043 , 0.8421052631578948 , 0.23516217885583526 , 10878.736898846659 , 0.0028353996798148933 , 0.010776317049862363 , 0.002357319309964993 , 0.0013470396056940526 , 0.32838951204002137 , 0.07789028084314512 , 0.03459135718447159 , 0.22302127907302363 , 0.07886486610753866 , 0.23992662910646342 , 1.3930820129841224e-20
0.7695652173913043 , 0.8526315789473684 , 0.23810170609153317 , 10924.833839240768 , 0.0028322336028725782 , 0.010764283943609667 , 0.0023546870693090687 , 0.0013455354681763917 , 0.3280174398265227 , 0.07758441667190312 , 0.034777006023532266 , 0.22301267571092762 , 0.0796530005452384 , 0.2396587211379082 , 1.422034018054242e-20
0.7695652173913043 , 0.8631578947368421 , 0.24104123332723112 , 10971.008810286616 , 0.002829075211195133 , 0.010752280046457513 , 0.0023520612180956673 , 0.001344034981768743 , 0.32764637973194677 , 0.07728036798792753 , 0.03496102222384996 , 0.22300258435526013 , 0.08044073076029137 , 0.23939146348320722 , 1.451314246007426e-20
0.7695652173913043 , 0.8736842105263158 , 0.24398076056292906 , 11017.262763275865 , 0.002825924459450025 , 0.010740305186104067 , 0.0023494417186358317 , 0.0013425381249345609 , 0.3272763229865326 , 0.07697812201830129 , 0.035143420279448896 , 0.22299102704581777 , 0.08122804587437517 , 0.2391248523063997 , 1.4808973753841997e-20
0.7695652173913043 , 0.8842105263157896 , 0.24692028779862701 , 11063.596586533942 , 0.0028227813032400033 , 0.010728359193802628 , 0.0023468285340181886 , 0.0013410448765816306 , 0.326907261059098 , 0.07667766602405779 , 0.035324214557247366 , 0.22297802536667125 , 0.08201493523461609 , 0.23885888385066692 , 1.5108097323453284e-20
0.7695652173913043 , 0.8947368421052632 , 0.24985981503432494 , 11110.01110858503 , 0.0028196456990645436 , 0.010716441904215088 , 0.0023442216280768926 , 0.0013395552160437555 , 0.32653918564665374 , 0.07637898730456513 , 0.03550341929706633 , 0.2229636004613787 , 0.08280138840786626 , 0.23859355443506955 , 1.5410432069418462e-20
0.7695652173913043 , 0.9052631578947369 , 0.2527993422700229 , 11156.507101155386 , 0.0028165176042832447 , 0.01070455315527276 , 0.002341620965361195 , 0.001338069123063365 , 0.32617208866454017 , 0.07608207320160194 , 0.035681048611724206 , 0.22294777304751648 , 0.08358739517518625 , 0.2383288604514505 , 1.571598295011939e-20
0.7695652173913043 , 0.9157894736842105 , 0.2557388695057208 , 11203.085282005564 , 0.0028133969770812047 , 0.010692692788044788 , 0.0023390265111066593 , 0.0013365865777750661 , 0.3258059622371049 , 0.07578691110311415 , 0.03585711648721997 , 0.22293056343050088 , 0.08437294552654766 , 0.23806479836150476 , 1.6024754898268994e-20
0.7695652173913043 , 0.9263157894736842 , 0.25867839674141874 , 11249.746317609817 , 0.0028102837764362055 , 0.010680860646613381 , 0.0023364382312078737 , 0.001335107560690053 , 0.3254407986888685 , 0.07549348844668737 , 0.03603163678299151 , 0.22291199151676383 , 0.08515802965573824 , 0.23780136469400304 , 1.6336752821115772e-20
0.7695652173913043 , 0.9368421052631579 , 0.2616179239771168 , 11296.490825690553 , 0.002807177962087589 , 0.01066905657795552 , 0.0023338560921925817 , 0.0013336320526813215 , 0.32507659053615234 , 0.0752017927227484 , 0.03620462323224806 , 0.22289207682632262 , 0.08594263795545362 , 0.23753855604215804 , 1.6651981600636285e-20
0.7695652173913043 , 0.9473684210526316 , 0.26455745121281476 , 11343.319377613812 , 0.002804079494506764 , 0.010657280431830854 , 0.0023312800611971613 , 0.001332160034969659 , 0.32471333047914724 , 0.07491181147751375 , 0.03637608944236699 , 0.22287083850476255 , 0.08672676101257666 , 0.23727636906112834 , 1.6970446093779115e-20
0.7695652173913043 , 0.9578947368421052 , 0.2674969784485126 , 11390.23250066196 , 0.0028009883348691744 , 0.010645532060675103 , 0.002328710105943312 , 0.001330691489110323 , 0.32435101139437683 , 0.07462353231570963 , 0.03654604889535118 , 0.22284829533469938 , 0.08751038960361794 , 0.23701480046564727 , 1.729215113257528e-20
0.7695652173913043 , 0.968421052631579 , 0.27043650568421057 , 11437.230680183433 , 0.0027979044450277 , 0.010633811319498986 , 0.002326146194715948 , 0.0013292263969804066 , 0.323989626327553 , 0.07433694290306946 , 0.03671451494834084 , 0.22282446574671794 , 0.08829351469032452 , 0.23675384702777108 , 1.761710152440797e-20
0.7695652173913043 , 0.9789473684210527 , 0.27337603291990853 , 11484.31436162644 , 0.002794827787487419 , 0.010622118065792273 , 0.002323588296342216 , 0.001327764740766851 , 0.32362916848679874 , 0.07405203096862202 , 0.03688150083417848 , 0.22279936782982185 , 0.08907612741544572 , 0.23649350557474436 , 1.7945302052171767e-20
0.7695652173913043 , 0.9894736842105263 , 0.27631556015560643 , 11531.48395247154 , 0.002791758325381575 , 0.010610452159432416 , 0.0023210363801715087 , 0.0013263065029550235 , 0.3232696312361977 , 0.07376878430679566 , 0.03704701966201781 , 0.22277301934144522 , 0.0898582190986374 , 0.23623377298696566 , 1.827675747446087e-20
0.7695652173913043 , 1.0 , 0.2792550873913044 , 11578.739824061324 , 0.002788696022448748 , 0.010598813462597804 , 0.0023184904160564917 , 0.0013248516663178762 , 0.32291100808967177 , 0.07348719077934064 , 0.03721108441797493 , 0.22274543771702404 , 0.09063978123251147 , 0.23597464619605624 , 1.861147252575434e-20
0.7594202898550725 , 0.8 , 0.23323946921739125 , 10983.530743355495 , 0.002904290069155845 , 0.010433304146071763 , 0.0022822852303888783 , 0.0013041629887933634 , 0.31798170233611944 , 0.08069216050890719 , 0.03431009565721306 , 0.22743737404746567 , 0.07720103006786248 , 0.24545359494802219 , 1.3057029680384132e-20
0.7594202898550725 , 0.8105263157894738 , 0.2363084096018306 , 11031.621418408438 , 0.002900965545759762 , 0.010421361198515087 , 0.002279672712195325 , 0.001302670121254203 , 0.31761170978081144 , 0.08037095198970726 , 0.03450566260930678 , 0.22742987183125324 , 0.07800450851887111 , 0.24517262569232579 , 1.3338977418664942e-20
0.7594202898550725 , 0.8210526315789474 , 0.23937734998626994 , 11079.790689212743 , 0.0028976493592097856 , 0.010409448200319126 , 0.0022770667453655435 , 0.0013011809973514825 , 0.31724277044752114 , 0.08005166558688 , 0.034699497115070796 , 0.22742077020477217 , 0.07880759032545152 , 0.2448923610180584 , 1.3624151614767036e-20
0.7594202898550725 , 0.8315789473684211 , 0.24244629037070925 , 11128.039821544398 , 0.002894341456940648 , 0.010397564962637702 , 0.0022744672885920414 , 0.0012996955934809218 , 0.3168748743834149 , 0.07973428798381571 , 0.034891614607317795 , 0.2274100936983263 , 0.07961026354276267 , 0.24461279648271128 , 1.3912381366077755e-20
